model,window,segment,bank_id,forecast_origin,target_period,nco_rate,prediction,error,absolute_error,squared_error,squared_error_share,data_audit_status,data_audit_reason,mapping_id
dynamic_fe,2,CI,3212149,2018-05-15,2018-06-30,0.0,-0.024750509451961708,0.024750509451961708,0.024750509451961708,0.0006125877181316459,0.0324631732358855,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2018-08-14,2018-09-30,0.0,-0.024746528729959368,0.024746528729959368,0.024746528729959368,0.0006123906841827044,0.032452731715383994,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2019-11-14,2019-12-31,0.0,-0.023546189368771144,0.023546189368771144,0.023546189368771144,0.0005544230337900313,0.029380822467000748,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2018-11-14,2018-12-31,-0.00020560813258718984,-0.02343159282452421,0.02322598469193702,0.02322598469193702,0.0005394463649100928,0.028587156218142888,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2018-02-14,2018-03-31,0.0002156947489346265,-0.022927659721114345,0.02314335447004897,0.02314335447004897,0.0005356148561263356,0.02838411111991388,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2019-05-15,2019-06-30,0.0,-0.02202385031535379,0.02202385031535379,0.02202385031535379,0.0004850499827131092,0.025704501005838053,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2019-08-14,2019-09-30,0.0,-0.02148791207830024,0.02148791207830024,0.02148791207830024,0.0004617303654847613,0.024468712642030682,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2019-02-14,2019-03-31,0.0,-0.02133243292809399,0.02133243292809399,0.02133243292809399,0.0004550726946316287,0.02411589929652005,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2017-11-14,2017-12-31,0.0,-0.021053912930404296,0.021053912930404296,0.021053912930404296,0.0004432672496810452,0.023490287333997578,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2017-08-14,2017-09-30,0.0,-0.02042700537034827,0.02042700537034827,0.02042700537034827,0.0004172625484002371,0.022112206942178643,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,694904,2019-05-15,2019-06-30,0.01669108040698365,-0.0032660441067118486,0.019957124513695496,0.019957124513695496,0.00039828681885514567,0.021106616432825284,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,3212149,2017-05-15,2017-06-30,0.0,-0.01880196337236259,0.01880196337236259,0.01880196337236259,0.0003535138266556644,0.018733938432532175,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,413208,2017-11-14,2017-12-31,0.010810409365815085,-0.006991530823907267,0.01780194018972235,0.01780194018972235,0.0003169090745184519,0.01679412414191721,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,2,CI,3212149,2017-02-14,2017-03-31,0.0,-0.017733323579174193,0.017733323579174193,0.017733323579174193,0.00031447076516369544,0.016664909571263466,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,940311,2019-02-14,2019-03-31,0.022505951092837047,0.007083245112956785,0.015422705979880262,0.015422705979880262,0.0002378598597418344,0.012605028805039144,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,2,CI,1842065,2019-11-14,2019-12-31,0.011642233923204855,-0.0017376983900878277,0.013379932313292682,0.013379932313292682,0.00017902258870829368,0.009487035306713555,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,339858,2018-05-15,2018-06-30,0.0072599588739362545,-0.005819039080070372,0.013078997954006626,0.013078997954006626,0.0001710601874809095,0.009065079719346308,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CI,682563,2018-08-14,2018-09-30,0.009696596189535545,-0.0032473879958455944,0.01294398418538114,0.01294398418538114,0.00016754672659139705,0.008878889095313524,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,2,CRE,940311,2018-11-14,2018-12-31,0.04755799044177643,0.008419682427438908,0.03913830801433752,0.03913830801433752,0.0015318071542251566,0.30457356063158714,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,619877,2017-11-14,2017-12-31,-0.017002605237899357,0.003262520398489599,-0.020265125636388957,0.020265125636388957,0.00041067531705862897,0.08165573795307349,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,619877,2019-11-14,2019-12-31,-0.010708516039695361,0.0041965360605130935,-0.014905052100208455,0.014905052100208455,0.00022216057810992847,0.04417281778602201,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,940311,2019-05-15,2019-06-30,-0.0019097636667462401,0.00941371699528489,-0.01132348066203113,0.01132348066203113,0.00012822121430339296,0.025494587671281963,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,940311,2017-08-14,2017-09-30,-0.0027155465037338763,0.007511238785060131,-0.010226785288794008,0.010226785288794008,0.00010458713734309354,0.02079535712376535,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,940311,2019-02-14,2019-03-31,0.004711980209683119,0.01462461503950685,-0.00991263482982373,0.00991263482982373,9.826032926943454e-05,0.019537379931850656,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,619877,2018-08-14,2018-09-30,-0.0070904645476772615,0.002419581892709867,-0.009510046440387129,0.009510046440387129,9.04409832983199e-05,0.017982637196994243,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,940311,2018-02-14,2018-03-31,0.0018070928393946238,0.011296600100396858,-0.009489507261002235,0.009489507261002235,9.005074805661414e-05,0.01790504561719099,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,694904,2018-08-14,2018-09-30,-1.3871619004193174e-06,-0.009463896638704965,0.009462509476804546,0.009462509476804546,8.953908559861585e-05,0.017803310319608526,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2018-02-14,2018-03-31,0.0003626003618383244,-0.008672371169476872,0.009034971531315196,0.009034971531315196,8.163071057167606e-05,0.016230865685098787,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2018-05-15,2018-06-30,-9.889066919563071e-06,-0.008800132264584062,0.008790243197664499,0.008790243197664499,7.7268375474087e-05,0.015363490226199771,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,940311,2018-08-14,2018-09-30,0.0018619806819504248,0.01064210881250461,-0.008780128130554185,0.008780128130554185,7.709064998894893e-05,0.015328152563965873,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,694904,2019-02-14,2019-03-31,-7.499268486533791e-07,-0.008672062252723097,0.008671312325874444,0.008671312325874444,7.519165745286207e-05,0.014950570492532508,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2017-11-14,2017-12-31,-1.197766094368038e-06,-0.008594199966489857,0.008593002200395489,0.008593002200395489,7.383968681600172e-05,0.014681754336659282,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2017-08-14,2017-09-30,-1.6547473149139273e-05,-0.008479384691447293,0.008462837218298153,0.008462837218298153,7.161961378341242e-05,0.01424033091953213,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2018-11-14,2018-12-31,0.0002442790257992341,-0.007909480098489562,0.008153759124288796,0.008153759124288796,6.64837878569228e-05,0.013219160085527107,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2017-05-15,2017-06-30,-7.928260101697317e-06,-0.007610354014236471,0.007602425754134774,0.007602425754134774,5.7796877347131685e-05,0.011491917033059854,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,940311,2018-05-15,2018-06-30,0.0046141423462913835,0.012001235919930731,-0.007387093573639348,0.007387093573639348,5.456915146570375e-05,0.010850139142326269,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,2,CRE,694904,2019-11-14,2019-12-31,2.1461768128556305e-05,-0.00674596597121151,0.006767427739340066,0.006767427739340066,4.57980782071894e-05,0.009106161771847462,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,2,CRE,694904,2017-02-14,2017-03-31,-1.4005178810663774e-05,-0.006558704532673613,0.0065446993538629495,0.0065446993538629495,4.283308963245411e-05,0.00851662468491833,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CI,682563,2020-02-14,2020-03-31,0.02414394353529629,0.002376052380316138,0.02176789115498015,0.02176789115498015,0.0004738410853350631,0.06315065509409039,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,694904,2020-02-14,2020-03-31,0.02183827640317732,0.0013405669517819324,0.02049770945139539,0.02049770945139539,0.00042015609275382386,0.055995846118778905,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,940311,2021-02-14,2021-03-31,-0.0012775471095496647,0.018535344747942648,-0.019812891857492312,0.019812891857492312,0.0003925506837566852,0.05231676527023476,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,940311,2020-08-14,2020-09-30,-0.0023923444976076554,0.0167349977849368,-0.019127342282544455,0.019127342282544455,0.00036585522279361293,0.04875895675587886,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,682563,2020-05-15,2020-06-30,0.019511382496168603,0.0035117091110205886,0.015999673385148017,0.015999673385148017,0.0002559895484314138,0.03411672854255114,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,1842065,2020-11-14,2020-12-31,0.012395021638953148,-0.001780882649838049,0.014175904288791197,0.014175904288791197,0.00020095626240496865,0.02678222722531534,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,143662,2020-02-14,2020-03-31,0.021555881551371153,0.007403926089659629,0.014151955461711524,0.014151955461711524,0.00020027784339026662,0.026691811669272064,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,233031,2020-05-15,2020-06-30,0.01710736227555073,0.0029821887172674956,0.014125173558283233,0.014125173558283233,0.00019952052805162382,0.02659088129149725,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,940311,2021-05-15,2021-06-30,-0.0026441910428028426,0.011072025491164803,-0.013716216533967644,0.013716216533967644,0.00018813459600668737,0.025073433586458985,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,60143,2020-02-14,2020-03-31,0.012612849340265395,0.0008146098638932356,0.011798239476372159,0.011798239476372159,0.0001391984547418264,0.01855152260343887,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,694904,2021-05-15,2021-06-30,-0.01170104501182829,-6.584972541975702e-05,-0.011635195286408533,0.011635195286408533,0.00013537776935286335,0.018042324915250173,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,694904,2020-11-14,2020-12-31,0.009390814392292576,-0.002185494483773375,0.011576308876065951,0.011576308876065951,0.00013401092719408334,0.01786016051370584,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,12311,2020-02-14,2020-03-31,0.013880674681164547,0.003127547303675652,0.010753127377488896,0.010753127377488896,0.00011562974839650121,0.01541042890875626,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,940311,2020-11-14,2020-12-31,0.0012330456226880395,0.011225735580000486,-0.009992689957312447,0.009992689957312447,9.985385258297303e-05,0.013307913558876993,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,722777,2020-11-14,2020-12-31,0.011146390787371872,0.001244102527371017,0.009902288260000855,0.009902288260000855,9.805531278415075e-05,0.013068215124056579,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,395238,2021-02-14,2021-03-31,0.002066526765272309,0.011726732933030181,-0.009660206167757871,0.009660206167757871,9.331958320358721e-05,0.012437065916829065,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,501105,2020-11-14,2020-12-31,0.008524939700380376,-0.001013340656352675,0.00953828035673305,0.00953828035673305,9.097879216363957e-05,0.012125099537834002,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,761806,2021-02-14,2021-03-31,-0.00024948206820634545,0.00926255277667035,-0.009512034844876695,0.009512034844876695,9.047880689014842e-05,0.012058464544509104,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CI,694904,2021-02-14,2021-03-31,-0.0026336905718507943,0.0067721645072731165,-0.00940585507912391,0.00940585507912391,8.847010976948106e-05,0.011790757621277535,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,3,CI,12311,2020-11-14,2020-12-31,0.011274820788006967,0.0018931843893108223,0.009381636398696144,0.009381636398696144,8.801510151734035e-05,0.011730116891536711,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,3,CRE,619877,2020-11-14,2020-12-31,-0.011103805975600848,0.006619395397669653,-0.017723201373270502,0.017723201373270502,0.0003141118669174974,0.13828972589695362,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,940311,2021-05-15,2021-06-30,-0.00824317362184441,0.007154191294586245,-0.015397364916430656,0.015397364916430656,0.00023707884636972961,0.10437545388581938,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,940311,2021-11-14,2021-12-31,-0.010504954040826072,0.0038038548003649017,-0.014308808841190974,0.014308808841190974,0.00020474201045374497,0.09013895840069074,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,3303298,2020-11-14,2020-12-31,0.01561353406458093,0.004001350476585027,0.011612183587995902,0.011612183587995902,0.00013484280768132138,0.05936539455328304,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,12311,2020-08-14,2020-09-30,0.009743082907927886,0.0006832120033531037,0.009059870904574783,0.009059870904574783,8.208126080756069e-05,0.03613679155055708,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,940311,2020-08-14,2020-09-30,-0.0009913258983890955,0.007021729034558104,-0.008013054932947199,0.008013054932947199,6.420904935842943e-05,0.02826843800273675,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,280110,2021-02-14,2021-03-31,0.00867833291862674,0.0008801600624646442,0.007798172856162095,0.007798172856162095,6.0811499894583286e-05,0.026772645472873394,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,619877,2020-02-14,2020-03-31,-0.008198821419420958,-0.000476318403667097,-0.007722503015753861,0.007722503015753861,5.963705282832748e-05,0.02625558776197941,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,694904,2021-11-14,2021-12-31,0.00034659834032471854,-0.007131771522806736,0.007478369863131454,0.007478369863131454,5.592601580979276e-05,0.024621780363606245,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,940311,2020-02-14,2020-03-31,-0.0010022550739163117,0.0057182814484821945,-0.0067205365223985064,0.0067205365223985064,4.5165611148892214e-05,0.019884444503935967,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,3303298,2021-02-14,2021-03-31,-0.0024014068282562227,0.004082830531931087,-0.006484237360187309,0.006484237360187309,4.2045334143248886e-05,0.018510722918478266,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,694904,2021-08-14,2021-09-30,-2.268521971479688e-05,-0.006027123231909252,0.006004438012194455,0.006004438012194455,3.6053275842285694e-05,0.01587268154764266,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,694904,2021-02-14,2021-03-31,6.679217180473848e-05,-0.005293578066043667,0.005360370237848406,0.005360370237848406,2.8733569086810974e-05,0.01265013459074419,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,379920,2020-11-14,2020-12-31,0.009195284884005507,0.003835002070003922,0.005360282814001586,0.005360282814001586,2.873263184608076e-05,0.012649721964615312,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,694904,2021-05-15,2021-06-30,-8.44073644817534e-05,-0.0054405875825628,0.005356180218081047,0.005356180218081047,2.8688666528562727e-05,0.012630365956934972,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,940311,2020-11-14,2020-12-31,0.015052684395383844,0.00997901423516131,0.005073670160222534,0.005073670160222534,2.5742128894732553e-05,0.011333134223138495,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,940311,2021-02-14,2021-03-31,0.0050735667174023336,0.010105320156620674,-0.0050317534392183404,0.0050317534392183404,2.5318542673085597e-05,0.011146647723726267,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,3,CRE,1842065,2020-11-14,2020-12-31,0.0012872809727627057,0.006225753645560011,-0.004938472672797306,0.004938472672797306,2.4388512339965765e-05,0.010737196017539138,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,143662,2020-11-14,2020-12-31,0.00033876834145502043,0.005253536011200456,-0.004914767669745436,0.004914767669745436,2.415494124757498e-05,0.010634364874414394,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,3,CRE,197478,2021-08-14,2021-09-30,0.004044089790179738,-0.0006273089380169211,0.0046713987281966594,0.0046713987281966594,2.1821966077797366e-05,0.00960725787613698,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CI,962966,2025-02-14,2025-03-31,0.02474555976850928,0.0011263198778558633,0.02361923989065342,0.02361923989065342,0.0005578684930122338,0.05225609353281018,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,962966,2024-02-14,2024-03-31,0.02399870277282309,0.0021385647206583723,0.021860138052164718,0.021860138052164718,0.0004778656356596999,0.04476214675310846,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,962966,2024-11-14,2024-12-31,0.019201228878648235,-0.0019759618694028796,0.021177190748051113,0.021177190748051113,0.0004484734079793416,0.04200894771419308,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,962966,2023-11-14,2023-12-31,0.020945633759433237,0.00016396592375036642,0.02078166783568287,0.02078166783568287,0.00043187771803265596,0.040454413021952434,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,940311,2023-08-14,2023-09-30,-0.01228878648233487,0.0068141214708849675,-0.01910290795321984,0.01910290795321984,0.0003649210922691898,0.034182519659334575,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,1842065,2025-11-14,2025-12-31,0.02056702172765241,0.002287069444255281,0.018279952283397127,0.018279952283397127,0.00033415665548327584,0.031300784436238384,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,1929247,2025-08-14,2025-09-30,0.018960828056435196,0.0015996716228671836,0.01736115643356801,0.01736115643356801,0.00030140975271081993,0.028233349663309256,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,379920,2023-08-14,2023-09-30,0.020201685882206548,0.003580099642839422,0.016621586239367124,0.016621586239367124,0.0002762771291127185,0.02587915195198861,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,197478,2024-11-14,2024-12-31,0.02291128498936881,0.006306984251204694,0.016604300738164116,0.016604300738164116,0.0002757028030033974,0.02582535425725778,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,936855,2022-05-15,2022-06-30,0.012896208027009512,-0.0018408878115646283,0.01473709583857414,0.01473709583857414,0.0002171819937553192,0.02034365217157241,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,485559,2023-08-14,2023-09-30,0.020289514236560068,0.005730977410763164,0.014558536825796903,0.014558536825796903,0.00021195099450808458,0.01985365929805919,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,229801,2022-11-14,2022-12-31,0.011367615660316258,-0.0005572868369497289,0.011924902497265986,0.011924902497265986,0.00014220329956930055,0.013320323725119636,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,491224,2025-08-14,2025-09-30,0.01733477789815818,0.005613642349217779,0.0117211355489404,0.0117211355489404,0.00013738501855663438,0.012868990576861476,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,962966,2022-11-14,2022-12-31,0.005514821081656953,-0.006109112975175017,0.01162393405683197,0.01162393405683197,0.00013511584295757814,0.012656434654037468,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,606046,2023-08-14,2023-09-30,0.01592603111535812,0.004457531065581883,0.011468500049776236,0.011468500049776236,0.00013152649339171754,0.012320216729947875,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,1842065,2022-02-14,2022-03-31,0.008215796895261238,-0.002995415435756421,0.01121121233101766,0.01121121233101766,0.00012569128193116243,0.011773626700781616,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CI,229801,2024-11-14,2024-12-31,0.014450046079012966,0.0033740571968131922,0.011075988882199773,0.011075988882199773,0.00012267752971861299,0.011491325550104795,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,694904,2024-11-14,2024-12-31,0.0170398832239103,0.0065614278647636234,0.010478455359146675,0.010478455359146675,0.00010979802671362968,0.010284889764404745,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,940311,2023-05-15,2023-06-30,-0.0026096884684390803,0.007782284406948871,-0.01039197287538795,0.01039197287538795,0.0001079931002427989,0.010115820516614282,PRESENT,complete_required_component_set,CI_31_consolidated_bank
dynamic_fe,4,CI,395238,2023-11-14,2023-12-31,0.0014959899441438678,0.011246583760142195,-0.009750593815998326,0.009750593815998326,9.507407976458481e-05,0.008905683090109641,PRESENT,complete_required_component_set,CI_41_domestic_only_bank
dynamic_fe,4,CRE,3212149,2025-02-14,2025-03-31,0.050402330746788106,0.002908676713726118,0.04749365403306199,0.04749365403306199,0.002255647173412185,0.2854387258508361,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,413208,2025-05-15,2025-06-30,0.03059968264969268,0.002079206647659324,0.028520476002033356,0.028520476002033356,0.0008134175513825606,0.10293315026752083,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,694904,2024-05-15,2024-06-30,0.0251431769488201,-0.00026552619938753977,0.02540870314820764,0.02540870314820764,0.0006456021956737368,0.08169711571550789,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,413208,2024-11-14,2024-12-31,0.017454029498583205,0.0033301913108638092,0.014123838187719395,0.014123838187719395,0.00019948280515288069,0.025243361817909597,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,694904,2024-08-14,2024-09-30,0.016870250212846587,0.0041362009617662565,0.012734049251080331,0.012734049251080331,0.00016215601032893952,0.020519878074428587,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,722777,2023-11-14,2023-12-31,0.013277035214758719,0.0032563393076165373,0.010020695907142182,0.010020695907142182,0.00010041434646341608,0.01270683795298704,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,3212149,2025-05-15,2025-06-30,0.0003626380523547065,0.010054158729700224,-0.009691520677345519,0.009691520677345519,9.392557303941574e-05,0.011885722292562354,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,694904,2024-11-14,2024-12-31,0.014262306863798835,0.004604908090439435,0.0096573987733594,0.0096573987733594,9.326535106768364e-05,0.011802175131192758,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,1842065,2024-08-14,2024-09-30,-0.0009589656192130081,0.007655723826442256,-0.008614689445655264,0.008614689445655264,7.42128742450842e-05,0.009391197575550195,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,4,CRE,694904,2025-05-15,2025-06-30,0.009945926886271137,0.0015999944492573054,0.008345932437013832,0.008345932437013832,6.965458824319964e-05,0.008814373609560248,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,940311,2025-08-14,2025-09-30,0.00940623162845385,0.0014014562129395988,0.008004775415514252,0.008004775415514252,6.407642945282137e-05,0.00810849081171531,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,694904,2022-02-14,2022-03-31,0.00030991631808399933,-0.007155426583949916,0.007465342902033915,0.007465342902033915,5.573134464494816e-05,0.007052469993054581,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,4,CRE,1842065,2025-08-14,2025-09-30,-0.001040713950662781,0.005997599809002409,-0.007038313759665189,0.007038313759665189,4.9537860579492335e-05,0.006268721443609735,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,4,CRE,1842065,2025-02-14,2025-03-31,0.0009725295514769935,0.007889315906854027,-0.006916786355377034,0.006916786355377034,4.784193348592991e-05,0.006054111962823747,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,4,CRE,233031,2025-08-14,2025-09-30,0.008985200845665961,0.0021925368566071512,0.00679266398905881,0.00679266398905881,4.614028406825634e-05,0.005838778355976537,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,63069,2023-11-14,2023-12-31,0.010130540624737505,0.0034905873688200442,0.006639953255917461,0.006639953255917461,4.40889792407689e-05,0.005579197937907896,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,413208,2025-02-14,2025-03-31,-9.804490293146089e-06,0.006535063432230344,-0.00654486792252349,0.00654486792252349,4.283529612327695e-05,0.0054205518003844115,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,143662,2025-02-14,2025-03-31,2.1926492674431196e-05,0.006233603806260633,-0.006211677313586202,0.006211677313586202,3.858493504812149e-05,0.004882693901330505,PRESENT,complete_required_component_set,CRE_041_successor_secured_re
dynamic_fe,4,CRE,694904,2024-02-14,2024-03-31,0.005839284611382573,-0.00027304614674283044,0.006112330758125404,0.006112330758125404,3.7360587296725874e-05,0.004727759979804099,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
dynamic_fe,4,CRE,722777,2024-02-14,2024-03-31,7.649188527222063e-05,0.00618136965293589,-0.0061048777676636695,0.0061048777676636695,3.726953255811415e-05,0.004716237544523277,PRESENT,complete_required_component_set,CRE_31_consolidated_bank
