bank_id,bank_name,scenario,scenario_type,model,formal_use,segment,cumulative_loss_thousands,cumulative_loss_thousands_unfloored,starting_tier1_thousands,exposure_thousands,modeled_credit_loss_burden,modeled_credit_loss_burden_unfloored
3138146,WESTERN ALLIANCE BANK,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,423221.7720694288,423221.7720694288,7749556.0,11262949.0,0.05461238967360566,0.05461238967360566
3138146,WESTERN ALLIANCE BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,139544.5159799493,139544.5159799493,7749556.0,11262949.0,0.018006775611396228,0.018006775611396228
3138146,WESTERN ALLIANCE BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,89800.7608306667,89800.7608306667,7749556.0,15846473.0,0.011587858818062182,0.011587858818062182
3138146,WESTERN ALLIANCE BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,123058.34309927173,123058.34309927173,7749556.0,11262949.0,0.01587940562004736,0.01587940562004736
3138146,WESTERN ALLIANCE BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,139544.5159799493,139544.5159799493,7749556.0,11262949.0,0.018006775611396228,0.018006775611396228
3138146,WESTERN ALLIANCE BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,89800.7608306667,89800.7608306667,7749556.0,15846473.0,0.011587858818062182,0.011587858818062182
3138146,WESTERN ALLIANCE BANK,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,358651.8305582517,358651.8305582517,7749556.0,11262949.0,0.046280306969618865,0.046280306969618865
3212149,UBS BANK USA,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,0.0,-5001.445893621806,10296486.0,714102.0,0.0,-0.000485742989756098
3212149,UBS BANK USA,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,0.0,-5001.445893621806,10296486.0,714102.0,0.0,-0.000485742989756098
3212149,UBS BANK USA,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,0.0,-4258.466015941567,10296486.0,714102.0,0.0,-0.00041358440306154615
3212149,UBS BANK USA,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,3319.100105122133,3188.3184837340714,10296486.0,714102.0,0.00032235270412858647,0.00030965112599910994
3212149,UBS BANK USA,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,11493.849942555387,11376.995941463161,10296486.0,714102.0,0.0011162886000675753,0.0011049396795628297
3212149,UBS BANK USA,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,15580.910745004883,15470.908146252028,10296486.0,714102.0,0.0015132260409041378,0.001502542532107753
3212149,UBS BANK USA,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,0.0,-3560.280306652011,10296486.0,714102.0,0.0,-0.0003457762489699895
3212149,UBS BANK USA,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,327.41896299187425,327.41896299187425,10296486.0,714102.0,3.1799097574830314e-05,3.1799097574830314e-05
3212149,UBS BANK USA,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,8283.7936128328,8283.7936128328,10296486.0,1601812.0,0.0008045262833196491,0.0008045262833196491
3212149,UBS BANK USA,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,11493.849942555387,11376.995941463161,10296486.0,714102.0,0.0011162886000675753,0.0011049396795628297
3303298,CITIZENS BANK NATIONAL ASSN,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,78580.3955073805,78580.3955073805,20946432.0,26609508.0,0.003751493118607527,0.003751493118607527
3303298,CITIZENS BANK NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,78580.3955073805,78580.3955073805,20946432.0,26609508.0,0.003751493118607527,0.003751493118607527
3303298,CITIZENS BANK NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,106265.97683745845,106265.97683745845,20946432.0,26609508.0,0.005073225685284179,0.005073225685284179
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,383754.72734984313,383754.72734984313,20946432.0,26609508.0,0.018320768298383378,0.018320768298383378
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,688888.5574201437,688888.5574201437,20946432.0,26609508.0,0.03288810989003491,0.03288810989003491
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,841439.5789333548,841439.5789333548,20946432.0,26609508.0,0.040171021915969024,0.040171021915969024
3303298,CITIZENS BANK NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,132282.39776447747,132282.39776447747,20946432.0,26609508.0,0.006315271152837747,0.006315271152837747
3303298,CITIZENS BANK NATIONAL ASSN,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,247451.84477432564,247451.84477432564,20946432.0,26609508.0,0.01181355587311126,0.01181355587311126
3303298,CITIZENS BANK NATIONAL ASSN,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,162224.48554093763,162224.48554093763,20946432.0,27557559.0,0.007744731204862844,0.007744731204862844
3303298,CITIZENS BANK NATIONAL ASSN,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,688888.5574201437,688888.5574201437,20946432.0,26609508.0,0.03288810989003491,0.03288810989003491
339858,BOKF NATIONAL ASSN,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,5081.835177496338,-27030.915853856746,4640108.0,8781955.0,0.0010951976069299115,-0.005825492823412029
339858,BOKF NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,5081.835177496338,-27030.915853856746,4640108.0,8781955.0,0.0010951976069299115,-0.005825492823412029
339858,BOKF NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,5081.835177496338,-17893.823601358694,4640108.0,8781955.0,0.0010951976069299115,-0.003856337740707478
339858,BOKF NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,73685.98764528251,73685.98764528251,4640108.0,8781955.0,0.015880231159551138,0.015880231159551138
339858,BOKF NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,174389.52431552188,174389.52431552188,4640108.0,8781955.0,0.03758307442747494,0.03758307442747494
339858,BOKF NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,224736.0473002028,224736.0473002028,4640108.0,8781955.0,0.04843336562429211,0.04843336562429211
339858,BOKF NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,5678.315804451748,-9307.605553203148,4640108.0,8781955.0,0.0012237464741018415,-0.0020059027835565785
339858,BOKF NATIONAL ASSN,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,53967.475355430994,53967.475355430994,4640108.0,8781955.0,0.011630650699386952,0.011630650699386952
339858,BOKF NATIONAL ASSN,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,2330.610683672152,2330.610683672152,4640108.0,11140949.0,0.000502275094388353,0.000502275094388353
339858,BOKF NATIONAL ASSN,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,174389.52431552188,174389.52431552188,4640108.0,8781955.0,0.03758307442747494,0.03758307442747494
379920,FIRST NB OF PENNSYLVANIA,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,7776.556999330245,-5905.795696995745,4371435.0,6873379.0,0.001778948331458719,-0.0013509970288922849
379920,FIRST NB OF PENNSYLVANIA,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,7776.556999330245,-5905.795696995745,4371435.0,6873379.0,0.001778948331458719,-0.0013509970288922849
379920,FIRST NB OF PENNSYLVANIA,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,7776.556999330245,1245.5388303825903,4371435.0,6873379.0,0.001778948331458719,0.00028492676441090633
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,72922.37518932857,72922.37518932857,4371435.0,6873379.0,0.016681564563885445,0.016681564563885445
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,151740.08425011893,151740.08425011893,4371435.0,6873379.0,0.0347117329321193,0.0347117329321193
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,191144.83339833512,191144.83339833512,4371435.0,6873379.0,0.043725877977903164,0.043725877977903164
379920,FIRST NB OF PENNSYLVANIA,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,9947.258906830877,7965.720250307112,4371435.0,6873379.0,0.0022755133970494535,0.0018222209069349337
379920,FIRST NB OF PENNSYLVANIA,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,51047.47728283353,51047.47728283353,4371435.0,6873379.0,0.011677510310191855,0.011677510310191855
379920,FIRST NB OF PENNSYLVANIA,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,77319.09915469105,77319.09915469105,4371435.0,12150541.0,0.01768734961281388,0.01768734961281388
379920,FIRST NB OF PENNSYLVANIA,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,151740.08425011893,151740.08425011893,4371435.0,6873379.0,0.0347117329321193,0.0347117329321193
395238,SYNOVUS BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,baseline,Fed official,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,baseline,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,100421.12515987258,100421.12515987258,5953376.0,10195299.0,0.01686792924886192,0.01686792924886192
395238,SYNOVUS BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,researcher_cre_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,researcher_cre_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,100421.12515987258,100421.12515987258,5953376.0,10195299.0,0.01686792924886192,0.01686792924886192
395238,SYNOVUS BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,researcher_high_for_longer_rates,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,111028.71623780466,111028.71623780466,5953376.0,10195299.0,0.018649706693782596,0.018649706693782596
395238,SYNOVUS BANK,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,researcher_lambda_0.5,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,researcher_lambda_0.5,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,217347.13372264372,217347.13372264372,5953376.0,10195299.0,0.03650821546004212,0.03650821546004212
395238,SYNOVUS BANK,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,researcher_lambda_1,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,researcher_lambda_1,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,334257.6242353547,334257.6242353547,5953376.0,10195299.0,0.05614589507455177,0.05614589507455177
395238,SYNOVUS BANK,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,researcher_lambda_1.25,Researcher sensitivity scenario,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,researcher_lambda_1.25,Researcher sensitivity scenario,dynamic_fe,LIMITED_CHALLENGER,CI,392706.77996880974,392706.77996880974,5953376.0,10195299.0,0.06596371201295026,0.06596371201295026
395238,SYNOVUS BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,researcher_unemployment_only,Researcher partial-shock sensitivity,dynamic_fe,LIMITED_CHALLENGER,CI,120996.77691223788,120996.77691223788,5953376.0,10195299.0,0.020324060988628618,0.020324060988628618
395238,SYNOVUS BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CI,167832.44611017816,167832.44611017816,5953376.0,10195299.0,0.02819113829030422,0.02819113829030422
395238,SYNOVUS BANK,severely_adverse,Fed official,ar_mean,FORMAL_BASELINE,CRE,51366.67253779105,51366.67253779105,5953376.0,19698556.0,0.008628158634326312,0.008628158634326312
395238,SYNOVUS BANK,severely_adverse,Fed official,dynamic_fe,LIMITED_CHALLENGER,CI,334257.6242353547,334257.6242353547,5953376.0,10195299.0,0.05614589507455177,0.05614589507455177
